STATE,YEAR,HSS,CPE,IIM,HD,CM,EOH,fc_iim,fc_hss,fc_eoh,fc_cm,fc_cpe,fc_hd,HSSw,CPEw,IIMw,HDw,CMw,EOHw,overall,HSSOLD,CPEOLD,IIMOLD,HDOLD,CMOLD,EOHOLD,Nat_overall,Nat_overalllb,Nat_overallub,overall_class,Nat_HSS,Nat_HSSlb,Nat_HSSub,HSS_class,Nat_CPE,Nat_CPElb,Nat_CPEub,CPE_class,Nat_IIM,Nat_IIMlb,Nat_IIMub,IIM_class,Nat_HD,Nat_HDlb,Nat_HDub,HD_class,Nat_CM,Nat_CMlb,Nat_CMub,CM_class,Nat_EOH,Nat_EOHlb,Nat_EOHub,EOH_class
AR,2018,8.300000191,5.199999809,8.800000191,4.599999905,6.400000095,6.599999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.7801301479,0.4915280938,0.7488419414,0.4627156258,0.5803545713,0.6270875335,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,2
AZ,2018,8.199999809,5.099999905,9.600000381,3.900000095,4.900000095,7.199999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.5,0.7712681293,0.4809738398,0.9198330641,0.3887026608,0.3992021978,0.6940835714,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,1
CA,2018,8,5.199999809,9,3.900000095,4.5,8,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.300000191,0.7418446541,0.486220777,0.77562356,0.3943347931,0.3547543287,0.7786011696,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,1
CO,2018,8.199999809,5.800000191,9.199999809,5.800000191,5.900000095,7.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.099999905,0.7701262236,0.557742238,0.8176107407,0.5751090646,0.5176794529,0.7602627277,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,1
CT,2018,8.199999809,6.599999905,8.899999619,5.300000191,5.599999905,6.599999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.761951983,0.6417078376,0.7542072535,0.5276996493,0.4786711335,0.6260945797,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,2
DC,2018,8.699999809,7.5,8.5,6,6.699999809,6,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.400000095,0.836160779,0.7367550135,0.6657009721,0.5981484056,0.6069383025,0.5653709769,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,3
DE,2018,7.900000095,6.699999809,7.900000095,5.599999905,6.5,6,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.7289041877,0.6529096961,0.5482578278,0.5580792427,0.5841599703,0.5662471056,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,3
FL,2018,8.899999619,5,9.100000381,4.300000191,4.900000095,7.199999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.599999905,0.8549897075,0.4630782604,0.814555347,0.4285662174,0.4006430209,0.6988921762,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,1
GA,2018,7.800000191,5.199999809,9.100000381,5.5,4.900000095,7.199999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.599999905,0.7092918158,0.4933692217,0.8044877052,0.545410037,0.404471457,0.6895220876,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,1
HI,2018,7.900000095,5.400000095,8.199999809,4.400000095,5.400000095,6.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.300000191,0.7261394262,0.509975493,0.6046319008,0.436152041,0.4569889307,0.6646791697,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,2
IA,2018,8.300000191,4.5,9.600000381,4.900000095,7.099999905,7.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.7742235065,0.4106999934,0.9079649448,0.490522176,0.6605165005,0.7478209734,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,1
ID,2018,7.699999809,5.599999905,9.699999809,4.400000095,4.599999905,6.099999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.400000095,0.7072618008,0.5328449011,0.9287651777,0.4419659078,0.3604820967,0.5788496137,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,3
IL,2018,8.399999619,4.699999809,9,5,5.900000095,7.599999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.7914954424,0.4388498068,0.7822896242,0.495036751,0.51758039,0.7323488593,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,1
IN,2018,9,4.199999809,8.199999809,4.5,5.099999905,6.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.300000191,0.8709619045,0.3777836859,0.6081504822,0.4493844807,0.4293302298,0.651243031,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,2
KS,2018,7.800000191,5.400000095,9.5,5.800000191,6.099999905,5.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.800000191,0.7104988098,0.5073074698,0.8906189203,0.5786771774,0.5434439182,0.5463858843,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,3
KY,2018,8.5,4.800000191,9.600000381,4.5,6.099999905,6.599999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.8074851036,0.449301064,0.9093895555,0.4538393319,0.5439268947,0.6268489361,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,2
LA,2018,7.400000095,5,8.399999619,3.900000095,4.300000191,6.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6,0.6700722575,0.4681760669,0.6513510942,0.3896624446,0.3326974511,0.6656935811,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,2
MA,2018,9.5,7,8.899999619,4.900000095,6.599999905,7.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.400000095,0.9326176643,0.6810262203,0.7615252137,0.4927588701,0.5976421833,0.7455297112,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,1
MD,2018,9.300000191,6.300000191,9.699999809,4.699999809,6.400000095,7.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.400000095,0.9071106911,0.6025867462,0.9453716874,0.4690676928,0.5761752129,0.7743606567,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,1
ME,2018,7.099999905,6.099999905,8.899999619,5.800000191,6,6.5,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.800000191,0.6282750368,0.581397295,0.7672187686,0.5751431584,0.526224494,0.6124266982,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
MI,2018,9.100000381,4.800000191,9.100000381,4.5,5.699999809,6,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.599999905,0.8888865709,0.451936245,0.8057479858,0.4539441764,0.4919861853,0.5588709712,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
MN,2018,8.300000191,6.199999809,8,4.800000191,6.5,7,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.800000191,0.7765218019,0.6002576351,0.5620854497,0.478959322,0.5904927254,0.6759718657,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,2
MO,2018,9.100000381,5,9,5.300000191,6.5,6.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7,0.8797283173,0.4684873521,0.7902620435,0.5339437723,0.5934467912,0.6416391134,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,2
MS,2018,7.5,5.5,9,4.699999809,5.699999809,6,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.5,0.6709916592,0.5176002979,0.7766389847,0.4715207517,0.4968404472,0.5621128678,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
MT,2018,8.199999809,5.5,8.399999619,4.199999809,6.199999809,6.300000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.5,0.7729055882,0.5263183117,0.6540694237,0.4208523035,0.5544153452,0.5914668441,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,3
NC,2018,7.699999809,5.300000191,9.699999809,4.699999809,5.699999809,7.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.7014082074,0.4972318709,0.9322337508,0.467800498,0.4979245067,0.7495827079,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,1
ND,2018,8.5,6.400000095,9.399999619,4.300000191,6,6.099999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.805283308,0.6119172573,0.8639193773,0.4288988709,0.5245867968,0.5692477822,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
NE,2018,9.5,5.800000191,9.199999809,5.300000191,6.800000191,6.5,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.300000191,0.930783391,0.5573381186,0.8188579679,0.5321701765,0.618676424,0.615260303,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,1,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,3
NH,2018,8.399999619,4.800000191,8.899999619,6.800000191,6,7.199999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7,0.7957634926,0.4493947625,0.7494809628,0.6786077023,0.5303684473,0.6966315508,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,1
NJ,2018,8,5.599999905,8.199999809,5.400000095,6.300000191,7.099999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.800000191,0.7412065268,0.5271772146,0.6182212234,0.5392011404,0.5646005869,0.6865513921,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,1,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,1
NM,2018,8.899999619,4.099999905,8.899999619,3.599999905,4.199999809,6.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.099999905,0.8545686007,0.3672915399,0.7515941262,0.3647697866,0.3240890205,0.6337346435,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,2
NV,2018,8,4.599999905,8.100000381,3.299999952,4.300000191,6.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,5.800000191,0.739381671,0.4238309562,0.5876228213,0.3339592516,0.3328496814,0.6413734555,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,3,5.800000191,5.440000057,6.070000172,3,6.800000191,6.519999981,7.059999943,2
NY,2018,9.100000381,5.900000095,8.399999619,4.900000095,5.699999809,7.5,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.8794100881,0.5600044727,0.6545101404,0.4855876565,0.4905383289,0.7298980355,6.699999809,6.539999962,6.840000153,1,8.300000191,8.029999733,8.550000191,1,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,1
OH,2018,6.5,5.099999905,8.5,4.900000095,5.900000095,5.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.199999809,0.552000463,0.483379662,0.6773078442,0.4890328944,0.5152528286,0.5358046889,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,3,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
OK,2018,7.400000095,5.5,9,4.800000191,6,5.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.5,0.6667134762,0.5177138448,0.7837489843,0.4774519205,0.5314360857,0.5503739119,6.699999809,6.539999962,6.840000153,3,8.300000191,8.029999733,8.550000191,3,5.400000095,5.119999886,5.71999979,2,8.899999619,8.649999619,9.06000042,2,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,2,6.800000191,6.519999981,7.059999943,3
OR,2018,8.5,6,7.900000095,4.900000095,6.400000095,7.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.800000191,0.8017439842,0.5725098848,0.5448524356,0.4949409664,0.5736063719,0.7582185268,6.699999809,6.539999962,6.840000153,2,8.300000191,8.029999733,8.550000191,2,5.400000095,5.119999886,5.71999979,1,8.899999619,8.649999619,9.06000042,3,4.900000095,4.639999866,5.170000076,2,5.800000191,5.440000057,6.070000172,1,6.800000191,6.519999981,7.059999943,1
